respondent_id,h1n1 vaccine,seasonal vaccine
27712,0.126972486,0.062062516
27713,0.082504996,0.067823125
27714,0.265140619,0.06075372
27715,0.896044774,0.731570124
27717,0.068317942,0.115361763
27718,0.368989898,0.418851137
27719,0.102453697,0.102453697
27720,0.459659643,0.292362432
27721,0.511009017,0.214858948
27723,0.584796875,0.88529263
27724,0.096385833,0.18949903
27725,0.220305718,0.524131805
27727,0.722689461,0.959875344
27729,0.121076198,0.072261943
27730,0.885210852,0.709158825
27731,0.845825285,0.911953151
27732,0.490305193,0.926851322
27733,0.454367181,0.454367181
27734,0.149358341,0.496874422
27735,0.794019659,0.549314347
27736,0.418461117,0.288631994
27737,0.297588392,0.772263182
27738,0.846812348,0.968756009
27739,0.660019221,0.660019221
27740,0.241854339,0.411500633
27741,0.901209711,0.792503323
27742,0.277346035,0.562366558
27743,0.736193944,0.736193944
27744,0.409357458,0.461379291
27745,0.821522582,0.875485836
27746,0.222799091,0.665248651
27747,0.235291535,0.263740273
27748,0.328804676,0.117709214
27749,0.518784986,0.794546281
27750,0.127232518,0.464683211
27751,0.259250801,0.156387099
27752,0.69786972,0.804220976
27753,0.053109866,0.090472702
27754,0.434014213,0.881974136
27756,0.214860842,0.214860842
27757,0.1255388,0.1255388
27758,0.090892192,0.847628987
27759,0.064285396,0.108608456
27760,0.675583896,0.849432381
27761,0.307280673,0.662921972
27762,0.035487888,0.035487888
27763,0.346755871,0.626702626
27764,0.388455288,0.666428817
27765,0.451768095,0.451768095
27767,0.668169066,0.863633536
27768,0.048569953,0.015884683
27769,0.163836931,0.257881545
27770,0.422931295,0.565175042
27771,0.434028045,0.733399587
27772,0.939538825,0.897563814
27773,0.14470297,0.270518987
27774,0.272343475,0.062879266
27775,0.360693802,0.214145043
27776,0.130193663,0.026132943
27777,0.429107481,0.343754779
27778,0.423452626,0.166682493
27780,0.208368163,0.832128343
27781,0.045227467,0.045347225
27782,0.848037309,0.848037309
27784,0.284188009,0.1343099
27785,0.167133224,0.306074086
27786,0.062312567,0.105428671
27787,0.348423154,0.1001529
27788,0.06684455,0.112996843
27789,0.94121221,0.94121221
27790,0.841306636,0.841306636
27793,0.508270912,0.246833886
27794,0.377600188,0.070275858
27795,0.888701216,0.865961303
27798,0.376060578,0.029240934
27800,0.249639057,0.370431864
27801,0.036980914,0.176815886
27802,0.818064422,0.818064422
27803,0.043093152,0.043093152
27804,0.88632248,0.900766141
27805,0.267837016,0.170606092
27806,0.8169681,0.8169681
27807,0.395289949,0.795149668
27808,0.503386508,0.556107034
27809,0.914102979,0.964579098
27810,0.165631128,0.165631128
27811,0.156641208,0.156641208
27812,0.266501099,0.192148478
27813,0.676292728,0.450156245
27814,0.439701643,0.439701643
27815,0.20817677,0.453999481
27816,0.828486245,0.828486245
27817,0.107057832,0.274935137
27818,0.785097775,0.92034559
27820,0.774075356,0.558447094
27821,0.364464874,0.284974304
27822,0.33321811,0.287922213
27823,0.290819308,0.290819308
27824,0.346818829,0.857292245
27825,0.405159193,0.108017444
27826,0.419673356,0.694612486
27827,0.136509241,0.136509241
27828,0.152885025,0.362739545
27829,0.093703949,0.245392526
27830,0.556273352,0.254518462
27832,0.446701308,0.446701308
27833,0.279740271,0.279740271
27834,0.866141651,0.866141651
27835,0.69433783,0.69433783
27836,0.35276566,0.957815628
27837,0.548760058,0.872450586
27838,0.286624641,0.41607896
27839,0.143121804,0.142782452
27840,0.428659621,0.572280399
27841,0.169895404,0.638117613
27842,0.541155862,0.821750791
27843,0.284693138,0.588090061
27844,0.323259575,0.922550366
27846,0.169280051,0.06084646
27847,0.138007177,0.520220738
27848,0.917801147,0.917801147
27849,0.453153916,0.903618802
27850,0.505976558,0.0667768
27851,0.761179522,0.333159092
27852,0.790721291,0.877346825
27853,0.31948218,0.12894164
27854,0.333491405,0.748182881
27855,0.651260386,0.407383729
27856,0.588189791,0.866665964
27857,0.69757759,0.932133855
27858,0.869048806,0.962882127
27859,0.940531521,0.965575051
27860,0.270596733,0.787259782
27861,0.243376189,0.284463685
27863,0.571163398,0.363379738
27864,0.376688535,0.427564092
27865,0.426054538,0.583589486
27866,0.850726766,0.850726766
27867,0.58445835,0.585130894
27868,0.782870453,0.919376073
27869,0.313702218,0.396096874
27870,0.285221118,0.023860232
27871,0.194808464,0.59094096
27872,0.055301057,0.077489106
27873,0.222992643,0.048932576
27874,0.401792133,0.763924198
27875,0.508575881,0.469907872
27876,0.118555018,0.012507768
27877,0.603500184,0.603500184
27879,0.402919543,0.544786776
27880,0.033527986,0.143541342
27881,0.247061812,0.694630333
27882,0.205778577,0.450380153
27883,0.092473262,0.017939744
27884,0.133296753,0.215238088
27885,0.066037362,0.054113093
27886,0.214805237,0.214805237
27887,0.938298617,0.603222025
27888,0.136051538,0.295323601
27889,0.237932407,0.090531226
27890,0.52133353,0.483339857
27891,0.714080125,0.714080125
27892,0.028219351,0.049106586
27893,0.163048326,0.09400607
27894,0.340907733,0.389974218
27895,0.14041583,0.71282321
27896,0.4326761,0.574931981
27897,0.044117155,0.075659107
27898,0.120324336,0.06229307
27900,0.626018307,0.903744713
27901,0.152852075,0.152852075
27902,0.072042444,0.187421333
27904,0.443822412,0.201031533
27905,0.062992105,0.402074478
27906,0.467799417,0.505074957
27907,0.971052349,0.976448267
27908,0.262051205,0.737372183
27909,0.308356339,0.308947384
27911,0.539069576,0.786717966
27912,0.207222175,0.451189833
27913,0.045330418,0.209857166
27915,0.378350523,0.378350523
27916,0.308046287,0.422163406
27918,0.76982889,0.955112249
27919,0.328284986,0.376572709
27920,0.188583433,0.892661272
27921,0.249601131,0.544044142
27922,0.486135146,0.433568903
27923,0.5514088,0.955043374
27924,0.151279175,0.030716909
27925,0.021933262,0.021933262
27926,0.561741021,0.258218803
27927,0.086463083,0.126314671
27928,0.947361907,0.910299522
27929,0.489595852,0.858868797
27930,0.206208063,0.128072542
27931,0.930963891,0.934708367
27933,0.091378718,0.240301233
27935,0.794496847,0.924010951
27936,0.146576159,0.631433728
27937,0.779472925,0.665273424
27938,0.228500347,0.143104356
27939,0.097565078,0.141739743
27940,0.155145013,0.209006819
27941,0.399848291,0.272532663
27942,0.069767897,0.190869062
27943,0.397974831,0.821282483
27944,0.453224785,0.352391888
27945,0.717043318,0.413980869
27946,0.135856085,0.135856085
27948,0.071282385,0.086643489
27949,0.409304461,0.566761892
27950,0.27929977,0.886331803
27951,0.70277095,0.57072619
27952,0.235792139,0.89932423
27953,0.165314871,0.526267707
27954,0.206881936,0.734200456
27955,0.217631599,0.795489944
27956,0.774406031,0.859249788
27957,0.1127188,0.18387337
27958,0.931191654,0.931191654
27959,0.558569654,0.067099099
27960,0.431309266,0.687623586
27961,0.198931115,0.27501483
27962,0.927470823,0.927470823
27964,0.042802441,0.060295827
27965,0.256865822,0.033671024
27966,0.652529913,0.769571237
27967,0.082273317,0.077870919
27968,0.088695955,0.454716946
27969,0.899876223,0.941272978
27970,0.299845016,0.136503255
27971,0.304126598,0.735477753
27972,0.177485291,0.322312576
27973,0.912757344,0.767874825
27975,0.080374323,0.057261835
27976,0.135189619,0.192760839
27978,0.376445391,0.376445391
27979,0.724375128,0.975570822
27980,0.173448982,0.127584091
27981,0.078262823,0.459257041
27982,0.575119413,0.785729814
27983,0.977784939,0.987385737
27984,0.756809795,0.237291718
27985,0.465192113,0.9020671
27986,0.505485031,0.128193108
27987,0.173104723,0.525180946
27988,0.233591085,0.350873866
27989,0.389933002,0.389933002
27990,0.355373245,0.648609777
27991,0.328254283,0.555644637
27992,0.010995935,0.010995935
27993,0.120566356,0.099848512
27994,0.828097923,0.895214687
27995,0.305998439,0.632183087
27996,0.09487235,0.06421158
27997,0.221613973,0.260291411
27998,0.530763289,0.863842603
27999,0.610285109,0.831233952
28000,0.177285478,0.04545043
28001,0.015349495,0.008713347
28002,0.050996995,0.029330485
28003,0.135961757,0.41728364
28004,0.353933215,0.49278772
28005,0.331784363,0.331784363
28006,0.557375993,0.184175343
28007,0.389837347,0.634455596
28008,0.16827025,0.695365711
28009,0.123530499,0.456295888
28010,0.177156555,0.064066719
28011,0.090602097,0.565280075
28012,0.950481747,0.926284303
28013,0.758273198,0.847636025
28014,0.106043167,0.087572443
28015,0.408643179,0.728720556
28016,0.83256822,0.898407364
28017,0.524714527,0.383014039
28018,0.285586128,0.587809342
28019,0.306305002,0.139815097
28020,0.159580772,0.025220307
28021,0.481971336,0.330120708
28022,0.46547828,0.55615592
28023,0.558624071,0.41577703
28024,0.101497084,0.333700875
28025,0.756073655,0.726953673
28026,0.057362967,0.069950412
28028,0.478344387,0.957988797
28029,0.612935832,0.612935832
28030,0.765961337,0.951190783
28031,0.022826991,0.09033919
28032,0.160145149,0.619009041
28033,0.26989365,0.031724593
28034,0.623656265,0.520347329
28035,0.339264222,0.189793977
28036,0.394620474,0.345300302
28037,0.072215973,0.690868001
28038,0.139886078,0.132528356
28039,0.495829162,0.495829162
28040,0.457126437,0.921919423
28041,0.436947164,0.831564705
28042,0.178950885,0.178950885
28043,0.920998704,0.904145882
28044,0.264887332,0.264887332
28045,0.486220402,0.576580105
28046,0.357455749,0.550111282
28047,0.685293273,0.685293273
28048,0.149458042,0.089923332
28049,0.337591317,0.851853825
28050,0.130567312,0.289184842
28051,0.501257587,0.68778945
28052,0.793787203,0.793787203
28053,0.222962405,0.158138043
28054,0.549369417,0.064303701
28055,0.175913106,0.199051254
28056,0.722899779,0.947740672
28057,0.089739905,0.778659919
28058,0.107623776,0.120624667
28059,0.391574538,0.296429081
28060,0.23605804,0.23605804
28061,0.212198335,0.323270662
28062,0.643141058,0.504019906
28064,0.21923337,0.554548691
28065,0.169334335,0.169334335
28066,0.2602079,0.664241094
28067,0.508053328,0.916008477
28068,0.123066488,0.073328489
28069,0.263106544,0.561558819
28070,0.192420622,0.703855586
28071,0.475546755,0.580730061
28072,0.251703475,0.374295118
28073,0.157054429,0.157054429
28074,0.558251321,0.558251321
28075,0.169500995,0.191992237
28076,0.170756832,0.588054458
28077,0.244829303,0.244829303
28078,0.396058568,0.786247886
28079,0.817346214,0.973996326
28080,0.181723958,0.181723958
28082,0.704141862,0.704141862
28083,0.035609528,0.035609528
28084,0.068016825,0.039419657
28085,0.801759281,0.387991651
28086,0.793014309,0.714946218
28087,0.417299877,0.946973468
28089,0.151734032,0.240832364
28090,0.172704309,0.57114083
28091,0.208137457,0.129078328
28092,0.056424691,0.064919295
28093,0.240255419,0.440831814
28094,0.108372676,0.548004521
28095,0.942527465,0.902411799
28096,0.64571644,0.679079379
28097,0.180839738,0.065586108
28098,0.414314727,0.609249258
28099,0.036392791,0.175205751
28100,0.175613922,0.175613922
28101,0.606909263,0.847058457
28102,0.058014734,0.193597043
28103,0.415922221,0.8898555
28104,0.4832176,0.902925292
28106,0.199273363,0.321047917
28107,0.183945665,0.183945665
28108,0.426980702,0.479424251
28109,0.226460458,0.226460458
28110,0.768641455,0.947930076
28112,0.730142604,0.513934031
28113,0.56537484,0.804027932
28114,0.264576783,0.307787462
28116,0.167075099,0.186182007
28117,0.118734756,0.19329302
28118,0.153049234,0.15340862
28119,0.462170509,0.605127324
28120,0.641671349,0.732293043
28121,0.675430518,0.868101664
28122,0.045426257,0.006442432
28123,0.176818672,0.052500683
28124,0.488529006,0.315688642
28125,0.431199539,0.573460672
28126,0.65303852,0.603624727
28127,0.405335589,0.405335589
28128,0.064877612,0.021582327
28129,0.475960216,0.905819777
28130,0.208020426,0.208020426
28131,0.419145459,0.067985341
28132,0.577152249,0.943906575
28133,0.730740927,0.923267323
28134,0.174863512,0.273720043
28135,0.215713165,0.945811625
28136,0.123942664,0.862199219
28138,0.300328976,0.625272
28139,0.833420696,0.95135438
28140,0.774081725,0.859025248
28141,0.058185322,0.019264053
28142,0.100370459,0.100370459
28143,0.259308301,0.259308301
28144,0.12805131,0.840496781
28145,0.388569612,0.530558015
28146,0.088708264,0.088708264
28147,0.100296172,0.330763938
28148,0.698302799,0.566180756
28149,0.064649914,0.109194971
28150,0.367090103,0.787239891
28151,0.299153319,0.573788205
28152,0.484109318,0.484109318
28153,0.103240954,0.103240954
28154,0.075733141,0.091958399
28155,0.122799182,0.63185648
28156,0.040392608,0.510730644
28157,0.161943838,0.161943838
28158,0.772872014,0.919517284
28159,0.715497021,0.756588261
28160,0.16181715,0.097681755
28161,0.419545794,0.695088723
28162,0.324716144,0.91150196
28163,0.400300796,0.316891506
28164,0.714709945,0.714709945
28165,0.474367794,0.336633652
28166,0.88108893,0.961254308
28167,0.596762024,0.492083002
28168,0.683800155,0.793185489
28169,0.124847391,0.178925547
28170,0.194293876,0.538111346
28171,0.284578839,0.329592211
28172,0.46384058,0.501097684
28173,0.077724359,0.077724359
28174,0.263735735,0.102244702
28175,0.570972741,0.826811497
28176,0.006678614,0.036148103
28177,0.196774142,0.196774142
28178,0.499060553,0.848207708
28179,0.087484661,0.260906277
28180,0.219949723,0.258433141
28181,0.306100344,0.224074739
28182,0.119057289,0.298860301
28183,0.193720153,0.070968711
28184,0.023339389,0.117619744
28185,0.543274688,0.274411524
28186,0.371183697,0.371183697
28187,0.38387084,0.33515038
28188,0.226330324,0.308852955
28189,0.171977734,0.171977734
28190,0.209896726,0.320857326
28191,0.075004292,0.053486487
28192,0.250263832,0.250263832
28193,0.276273975,0.9354881
28195,0.731501862,0.934873295
28196,0.939640884,0.939640884
28198,0.781599649,0.918614519
28199,0.304422729,0.522469318
28200,0.265059499,0.265599423
28201,0.072890145,0.101630631
28203,0.69402455,0.883648052
28204,0.137207801,0.048255146
28205,0.718219829,0.415390114
28206,0.416555498,0.287025793
28207,0.666501418,0.666501418
28208,0.102916382,0.265695016
28209,0.605366365,0.606027881
28210,0.22451889,0.22451889
28211,0.881058381,0.574797885
28212,0.701242578,0.701242578
28213,0.665103037,0.665103037
28214,0.058184114,0.256285176
28215,0.807744708,0.70259976
28216,0.404085145,0.199309188
28217,0.090026178,0.149265713
28218,0.582022643,0.58404273
28220,0.269846443,0.313550825
28221,0.373453699,0.251548203
28222,0.373546026,0.780248662
28223,0.121097755,0.935541367
28224,0.447835981,0.110753279
28225,0.326577887,0.326577887
28226,0.094618142,0.094618142
28227,0.718112703,0.966557752
28228,0.18126284,0.553928232
28229,0.746887695,0.847816189
28230,0.024050315,0.019548895
28231,0.80979381,0.80979381
28232,0.251635901,0.251635901
28233,0.473661088,0.473661088
28234,0.777149951,0.971980852
28235,0.070150586,0.250645551
28236,0.082007773,0.045180009
28238,0.338610458,0.836250581
28239,0.111658881,0.315787462
28240,0.481397836,0.085785353
28241,0.088750274,0.088750274
28242,0.733256044,0.661650127
28244,0.55210736,0.781551881
28245,0.079985804,0.743303617
28246,0.041947289,0.041947289
28247,0.803048654,0.264376686
28248,0.339936004,0.388945163
28249,0.106600934,0.401600445
28250,0.585854633,0.83537764
28251,0.556670756,0.873105295
28252,0.332787985,0.332787985
28253,0.708171882,0.942642862
28254,0.256695188,0.118907942
28255,0.42674481,0.42674481
28256,0.902630736,0.62433103
28257,0.101403531,0.166757698
28258,0.154178787,0.054780537
28260,0.237632509,0.14913308
28261,0.615675833,0.473903943
28262,0.229450968,0.229450968
28264,0.663087986,0.777304951
28265,0.290819443,0.696395707
28266,0.036235339,0.036235339
28267,0.423912089,0.698870006
28268,0.194989177,0.120166416
28269,0.385627337,0.261405974
28270,0.632630571,0.916779783
28271,0.635773973,0.327325465
28272,0.464341524,0.732736338
28273,0.467696428,0.499138466
28275,0.736661489,0.736661489
28276,0.393997101,0.637854575
28277,0.043771805,0.043771805
28278,0.613221982,0.749579203
28280,0.129075685,0.208133582
28282,0.14962271,0.14962271
28283,0.041801413,0.303799137
28284,0.803712793,0.421966183
28285,0.776941029,0.525488194
28286,0.241913457,0.361404367
28287,0.237999963,0.278513927
28288,0.409633321,0.251007531
28289,0.038490799,0.038490799
28290,0.082066839,0.027714122
